Dataset,Epochs,Batch Size,D_Model,D_Type,Learning Rate,Train loss,Val Loss,Test Loss,Val RMSE,Test RMSE,Last Val RMSE,Last Test RMSE,LengthScale,Alpha,l,s,Softmax,Time2Vec,
sin_hawkes,250,32,32,32,0.0001,1.191759467124939,1.1778223514556885,1.1881914138793945,4.45297908782959,3.734077215194702,4.967551231384277,4.822463035583496,2.3545010089874268,1,0.12350401282310486,0.39012765884399414,True,False,1
power_hawkes,250,32,32,32,0.0001,0.875975489616394,0.5666216015815735,1.182021975517273,4.51595401763916,3.5153284072875977,5.402067184448242,5.63906717300415,2.0225329399108887,1,0.13890621066093445,0.5187444686889648,True,False,1
sin_hawkes,250,32,32,32,0.0001,1.9242126941680908,1.9659500122070312,1.940798044204712,4.45297908782959,3.734077215194702,4.967551231384277,4.822463035583496,0.9242272973060608,1,0.6547813415527344,0.4934536814689636,True,True,1
power_hawkes,250,32,32,32,0.0001,1.4567986726760864,1.215199589729309,1.6835613250732422,4.51595401763916,3.5153284072875977,5.402067184448242,5.63906717300415,0.37041762471199036,1,1.4913839101791382,0.26361557841300964,True,True,1
sin_hawkes,250,32,64,32,0.0001,1.1972107887268066,1.215700626373291,1.2256104946136475,4.45297908782959,3.734077215194702,4.967551231384277,4.822463035583496,0.38860851526260376,1,0.7102214097976685,0.17510637640953064,False,False,1
power_hawkes,250,32,64,32,0.0001,0.8001506924629211,0.3674483001232147,1.063131332397461,4.51595401763916,3.5153284072875977,5.402067184448242,5.63906717300415,0.377825528383255,1,0.6427405476570129,0.17302121222019196,False,False,1
sin_hawkes,250,32,64,32,0.0001,1.8371472358703613,1.8462753295898438,1.8340109586715698,4.45297908782959,3.734077215194702,4.967551231384277,4.822463035583496,0.33791419863700867,1,0.10438099503517151,0.7884984612464905,False,True,1
power_hawkes,250,32,64,32,0.0001,1.3166173696517944,0.9001072645187378,1.567995548248291,4.51595401763916,3.5153284072875977,5.402067184448242,5.63906717300415,0.3171485960483551,1,0.09782397001981735,0.8066829442977905,False,True,1
sin_hawkes,250,32,64,32,0.0001,0.8498461246490479,0.8777317404747009,0.8917449116706848,4.45297908782959,3.734077215194702,4.967551231384277,4.822463035583496,1.4168328046798706,1,0.08788216859102249,0.2988877296447754,True,False,1
power_hawkes,250,32,64,32,0.0001,0.6093041896820068,0.18541112542152405,0.8819618821144104,4.51595401763916,3.5153284072875977,5.402067184448242,5.63906717300415,1.0967659950256348,1,0.0883328765630722,0.33353808522224426,True,False,1
sin_hawkes,250,32,64,32,0.0001,1.5368942022323608,1.5407758951187134,1.5325486660003662,4.45297908782959,3.734077215194702,4.967551231384277,4.822463035583496,3.224252700805664,1,0.19434578716754913,0.08937894552946091,True,True,1
power_hawkes,250,32,64,32,0.0001,1.2111995220184326,0.7964181900024414,1.4461033344268799,4.51595401763916,3.5153284072875977,5.402067184448242,5.63906717300415,2.9134631156921387,1,0.2716211676597595,0.2081286609172821,True,True,1
sin_hawkes,250,32,128,32,0.0001,1.0893282890319824,1.1031626462936401,1.11379075050354,4.45297908782959,3.734077215194702,4.967551231384277,4.822463035583496,0.22918106615543365,1,0.6708526015281677,0.23036819696426392,False,False,1
power_hawkes,250,32,128,32,0.0001,0.5406567454338074,0.15601664781570435,0.9695888757705688,4.51595401763916,3.5153284072875977,5.402067184448242,5.63906717300415,0.23703686892986298,1,0.6821679472923279,0.25108617544174194,False,False,1
sin_hawkes,250,32,128,32,0.0001,1.7093875408172607,1.7474637031555176,1.7445064783096313,4.45297908782959,3.734077215194702,4.967551231384277,4.822463035583496,0.17766276001930237,1,1.1206992864608765,2.327397584915161,False,True,1
power_hawkes,250,32,128,32,0.0001,1.2108336687088013,0.6376013159751892,1.4780495166778564,4.51595401763916,3.5153284072875977,5.402067184448242,5.63906717300415,0.18279261887073517,1,1.0383262634277344,2.27067494392395,False,True,1
sin_hawkes,250,32,128,32,0.0001,0.6160985827445984,0.6648546457290649,0.6853602528572083,4.45297908782959,3.734077215194702,4.967551231384277,4.822463035583496,1.2204111814498901,1,0.27384528517723083,1.0903472900390625,True,False,1
power_hawkes,250,32,128,32,0.0001,0.20441275835037231,-0.13583530485630035,0.7590581774711609,4.51595401763916,3.5153284072875977,5.402067184448242,5.63906717300415,1.0385360717773438,1,0.2910989820957184,1.2329696416854858,True,False,1
sin_hawkes,250,32,128,32,0.0001,1.8639448881149292,1.906603455543518,1.8898236751556396,4.45297908782959,3.734077215194702,4.967551231384277,4.822463035583496,0.1356862336397171,1,4.004553318023682,0.567668616771698,True,True,1
power_hawkes,250,32,128,32,0.0001,1.420724868774414,1.0294947624206543,1.627867579460144,4.51595401763916,3.5153284072875977,5.402067184448242,5.63906717300415,0.15923772752285004,1,2.6899008750915527,1.0226731300354004,True,True,1
sin_hawkes,250,32,32,32,0.001,0.9378644227981567,0.8945679664611816,0.9211958050727844,4.45297908782959,3.734077215194702,4.967551231384277,4.822463035583496,0.8706058263778687,1,0.37188002467155457,0.49005982279777527,False,False,1
power_hawkes,250,32,32,32,0.001,0.33887308835983276,-0.14148230850696564,0.8082348704338074,4.51595401763916,3.5153284072875977,5.402067184448242,5.63906717300415,0.8937469720840454,1,0.5396653413772583,0.8209137916564941,False,False,1
sin_hawkes,250,32,32,32,0.001,1.6367274522781372,1.6823890209197998,1.6827796697616577,4.45297908782959,3.734077215194702,4.967551231384277,4.822463035583496,0.06364352256059647,1,0.037913769483566284,0.13792671263217926,False,True,1
power_hawkes,250,32,32,32,0.001,0.9548743367195129,0.4887281656265259,1.4195749759674072,4.51595401763916,3.5153284072875977,5.402067184448242,5.63906717300415,0.07368310540914536,1,0.05817874148488045,0.24739305675029755,False,True,1
sin_hawkes,250,32,32,32,0.001,0.5212922692298889,0.4830036163330078,0.5141324996948242,4.45297908782959,3.734077215194702,4.967551231384277,4.822463035583496,2.783629894256592,1,0.00801361259073019,0.0028684644494205713,True,False,1
power_hawkes,250,32,32,32,0.001,0.09775037318468094,-0.3629121780395508,0.5564651489257812,4.51595401763916,3.5153284072875977,5.402067184448242,5.63906717300415,2.058293342590332,1,0.01145625114440918,0.005513428244739771,True,False,1
sin_hawkes,250,32,32,32,0.001,1.2791674137115479,1.3477357625961304,1.3319088220596313,4.45297908782959,3.734077215194702,4.967551231384277,4.822463035583496,4.275900840759277,1,0.00123249227181077,0.00016279946430586278,True,True,1
power_hawkes,250,32,32,32,0.001,0.8957003355026245,0.49175208806991577,1.2578140497207642,4.51595401763916,3.5153284072875977,5.402067184448242,5.63906717300415,3.874645709991455,1,0.0006655707838945091,9.054822294274345e-05,True,True,1
sin_hawkes,250,32,64,32,0.001,0.6271922588348389,0.6571860313415527,0.6979230642318726,4.45297908782959,3.734077215194702,4.967551231384277,4.822463035583496,0.44969725608825684,1,0.2907100021839142,0.29893696308135986,False,False,1
power_hawkes,250,32,64,32,0.001,0.24107474088668823,-0.3815990090370178,0.6321606636047363,4.51595401763916,3.5153284072875977,5.402067184448242,5.63906717300415,0.4239063262939453,1,0.3369300067424774,0.302916944026947,False,False,1
sin_hawkes,250,32,64,32,0.001,1.6792174577713013,1.6461126804351807,1.6543885469436646,4.45297908782959,3.734077215194702,4.967551231384277,4.822463035583496,0.08995044976472855,1,0.030375096946954727,0.08651050925254822,False,True,1
power_hawkes,250,32,64,32,0.001,1.0444917678833008,0.41422122716903687,1.397831678390503,4.51595401763916,3.5153284072875977,5.402067184448242,5.63906717300415,0.12191073596477509,1,0.04694865643978119,0.24820487201213837,False,True,1
sin_hawkes,250,32,64,32,0.001,0.09760954231023788,0.15106149017810822,0.1985286921262741,4.45297908782959,3.734077215194702,4.967551231384277,4.822463035583496,2.3036017417907715,1,0.024587318301200867,0.022766651585698128,True,False,1
power_hawkes,250,32,64,32,0.001,-0.123145692050457,-0.6874778270721436,0.34760746359825134,4.51595401763916,3.5153284072875977,5.402067184448242,5.63906717300415,1.787986159324646,1,0.021506527438759804,0.024902017787098885,True,False,1
sin_hawkes,250,32,64,32,0.001,1.1974061727523804,1.1497626304626465,1.1629537343978882,4.45297908782959,3.734077215194702,4.967551231384277,4.822463035583496,3.795722007751465,1,0.0015483489260077477,0.00014011615712661296,True,True,1
power_hawkes,250,32,64,32,0.001,0.6977340579032898,0.04014543443918228,1.0090585947036743,4.51595401763916,3.5153284072875977,5.402067184448242,5.63906717300415,3.415860414505005,1,0.0005920768016949296,9.436344407731667e-05,True,True,1
power_hawkes,250,32,128,32,0.001,0.04937963932752609,-0.3440396785736084,0.712390661239624,4.51595401763916,3.5153284072875977,5.402067184448242,5.63906717300415,0.1318877637386322,1,0.2905678451061249,0.12110678106546402,False,False,1
sin_hawkes,250,32,128,32,0.001,1.5038654804229736,1.5337516069412231,1.5492342710494995,4.45297908782959,3.734077215194702,4.967551231384277,4.822463035583496,0.014238662086427212,1,0.019635245203971863,2.1939356327056885,False,True,1
power_hawkes,250,32,128,32,0.001,0.916975736618042,0.06583816558122635,1.2847235202789307,4.51595401763916,3.5153284072875977,5.402067184448242,5.63906717300415,0.009258250705897808,1,0.047534458339214325,2.621400833129883,False,True,1
sin_hawkes,250,32,128,32,0.001,-0.012842711061239243,0.26943349838256836,0.3191053569316864,4.45297908782959,3.734077215194702,4.967551231384277,4.822463035583496,1.4886808395385742,1,0.13159330189228058,2.7681944370269775,True,False,1
power_hawkes,250,32,128,32,0.001,-0.505833625793457,-0.6734289526939392,0.5312921404838562,4.51595401763916,3.5153284072875977,5.402067184448242,5.63906717300415,1.1318235397338867,1,0.1504068523645401,2.942497968673706,True,False,1
sin_hawkes,250,32,128,32,0.001,1.6750208139419556,1.710813283920288,1.7100120782852173,4.45297908782959,3.734077215194702,4.967551231384277,4.822463035583496,0.005581199191510677,1,6.07640266418457,0.4677632749080658,True,True,1
power_hawkes,250,32,128,32,0.001,1.1542751789093018,0.49252045154571533,1.4508075714111328,4.51595401763916,3.5153284072875977,5.402067184448242,5.63906717300415,0.004628738854080439,1,4.217304706573486,0.430331289768219,True,True,1
sin_hawkes,250,32,128,32,0.0001,0.9331985116004944,0.8963255286216736,0.9139293432235718,4.45297908782959,3.734077215194702,4.967551231384277,4.822463035583496,0.22138091921806335,1,1.211199402809143,0.41813433170318604,False,False,1
sin_hawkes,100,32,128,32,0.0001,1.1386818885803223,1.1760398149490356,1.1787632703781128,4.45297908782959,3.734077215194702,4.967551231384277,4.822463035583496,0.22138091921806335,1,1.211199402809143,0.41813433170318604,False,False,1
power_hawkes,100,32,128,32,0.0001,0.9297569394111633,0.4198744595050812,1.1013776063919067,4.51595401763916,3.5153284072875977,5.402067184448242,5.63906717300415,0.22138091921806335,1,1.211199402809143,0.41813433170318604,False,False,1
sin_hawkes,100,32,128,32,0.0001,1.813538670539856,1.8576464653015137,1.8453048467636108,4.45297908782959,3.734077215194702,4.967551231384277,4.822463035583496,0.7726538777351379,1,2.592843770980835,0.9629574418067932,False,True,1
power_hawkes,100,32,128,32,0.0001,1.2625694274902344,0.8786495327949524,1.5728585720062256,4.51595401763916,3.5153284072875977,5.402067184448242,5.63906717300415,0.7726538777351379,1,2.592843770980835,0.9629574418067932,False,True,1
sin_hawkes,100,32,128,32,0.0001,1.3596196174621582,1.3981034755706787,1.3902051448822021,4.45297908782959,3.734077215194702,4.967551231384277,4.822463035583496,0.22138091921806335,1,1.211199402809143,0.41813433170318604,False,False,1
power_hawkes,100,32,128,32,0.0001,1.0157724618911743,0.5062898993492126,1.1879947185516357,4.51595401763916,3.5153284072875977,5.402067184448242,5.63906717300415,0.22138091921806335,1,1.211199402809143,0.41813433170318604,False,False,1
sin_hawkes,100,32,128,32,0.0001,1.7870129346847534,1.8315343856811523,1.820989727973938,4.45297908782959,3.734077215194702,4.967551231384277,4.822463035583496,0.7726538777351379,1,2.592843770980835,0.9629574418067932,False,True,1
power_hawkes,100,32,128,32,0.0001,1.247660517692566,0.8626666069030762,1.5596743822097778,4.51595401763916,3.5153284072875977,5.402067184448242,5.63906717300415,0.7726538777351379,1,2.592843770980835,0.9629574418067932,False,True,1
sin_hawkes,50,32,128,32,0.0001,18.80733299255371,26.40207862854004,26.440889358520508,4.45297908782959,3.734077215194702,4.967551231384277,4.822463035583496,0.22138091921806335,1,1.211199402809143,0.41813433170318604,False,False,1
sin_hawkes,50,32,128,32,0.0001,19.029239654541016,26.40207862854004,26.440889358520508,4.45297908782959,3.734077215194702,4.967551231384277,4.822463035583496,0.7726538777351379,1,2.592843770980835,0.9629574418067932,False,True,1
sin_hawkes,50,32,128,32,0.0001,18.824459075927734,26.40207862854004,26.440889358520508,4.45297908782959,3.734077215194702,4.967551231384277,4.822463035583496,0.22138091921806335,1,1.211199402809143,0.41813433170318604,False,False,1
power_hawkes,50,32,128,32,0.0001,28.90846824645996,34.459293365478516,37.1079216003418,4.51595401763916,3.5153284072875977,5.402067184448242,5.63906717300415,0.22138091921806335,1,1.211199402809143,0.41813433170318604,False,False,1
sin_hawkes,50,32,128,32,0.0001,19.033437728881836,26.40207862854004,26.440889358520508,4.45297908782959,3.734077215194702,4.967551231384277,4.822463035583496,0.7726538777351379,1,2.592843770980835,0.9629574418067932,False,True,1
power_hawkes,50,32,128,32,0.0001,29.82660484313965,34.459293365478516,37.1079216003418,4.51595401763916,3.5153284072875977,5.402067184448242,5.63906717300415,0.7726538777351379,1,2.592843770980835,0.9629574418067932,False,True,1
sin_hawkes,50,32,128,32,0.0001,19.029497146606445,26.40207862854004,26.440889358520508,4.45297908782959,3.734077215194702,4.967551231384277,4.822463035583496,0.7726538777351379,1,2.592843770980835,0.9629574418067932,False,True,1
sin_hawkes,50,32,128,32,0.001,18.69965362548828,26.40207862854004,26.440889358520508,4.45297908782959,3.734077215194702,4.967551231384277,4.822463035583496,0.22138091921806335,1,1.211199402809143,0.41813433170318604,False,False,1
power_hawkes,50,32,128,32,0.001,28.299463272094727,34.459293365478516,37.1079216003418,4.51595401763916,3.5153284072875977,5.402067184448242,5.63906717300415,0.22138091921806335,1,1.211199402809143,0.41813433170318604,False,False,1
sin_hawkes,100,32,128,32,0.001,18.547000885009766,19.401981353759766,19.38273048400879,4.415897369384766,3.9587340354919434,4.384283542633057,4.2828755378723145,0.22138091921806335,1,1.211199402809143,0.41813433170318604,False,False,1
power_hawkes,100,32,128,32,0.001,28.0463924407959,27.15074920654297,29.425851821899414,4.846974849700928,4.259605407714844,5.138327598571777,5.3905181884765625,0.22138091921806335,1,1.211199402809143,0.41813433170318604,False,False,1
sin_hawkes,100,32,128,32,0.001,18.56194305419922,19.297298431396484,19.330060958862305,4.072006702423096,3.6067066192626953,4.321069717407227,4.206369876861572,0.22138091921806335,1,1.211199402809143,0.41813433170318604,False,False,1
power_hawkes,100,32,128,32,0.001,28.0463924407959,27.15074920654297,29.425851821899414,4.846974849700928,4.259605407714844,5.138327598571777,5.3905181884765625,0.22138091921806335,1,1.211199402809143,0.41813433170318604,False,False,1
sin_hawkes,100,32,128,32,0.001,18.513696670532227,19.44343376159668,19.45370101928711,4.381215572357178,3.7811880111694336,4.402698993682861,4.25755500793457,0.22138091921806335,1,1.211199402809143,"tensor([0.7292], device='cuda:0', grad_fn=<AddBackward0>)",False,False,1
power_hawkes,100,32,128,32,0.001,28.014684677124023,27.18416976928711,29.42611312866211,4.4031829833984375,3.7299156188964844,4.9843573570251465,5.270881175994873,0.22138091921806335,1,1.211199402809143,0.6436446756124496,False,False,1
